"predict","CLASS-1042","CLASS-110","CLASS-123","CLASS-177","CLASS-230","CLASS-278","CLASS-322","CLASS-323","CLASS-368","CLASS-453","CLASS-489","CLASS-49","CLASS-50","CLASS-51","CLASS-522","CLASS-559","CLASS-571","CLASS-606","CLASS-629","CLASS-651","CLASS-668","CLASS-671","CLASS-720","CLASS-74","CLASS-75","CLASS-758","CLASS-764","CLASS-765","CLASS-783","CLASS-784","CLASS-804","CLASS-816","CLASS-839","CLASS-913","CLASS-942","CLASS-947","CLASS-95","CLASS-953"
"CLASS-559",1.2545143631728564E-10,1.5295268893637401E-9,6.2295884781609875E-6,2.4846815585853774E-12,1.9555307117570303E-9,1.4212015971081498E-10,8.846123626399326E-8,8.552218957493263E-7,6.2758390423782E-5,1.991101730358888E-8,9.351271142028996E-12,2.7564948324453667E-12,1.6280414284822146E-6,3.600942482815498E-7,4.0537083510067304E-8,0.999726302727252,1.4062770744582641E-6,1.1653589539635886E-8,1.49433471042075E-7,4.541244205508398E-6,1.019877557923184E-11,1.9186044809867164E-4,1.1129737324845756E-7,2.4873411299905757E-6,2.101433202715669E-9,1.6146487420502606E-8,3.057711634001833E-8,3.9311262273430527E-10,1.028172849114092E-6,5.291444199744911E-13,1.628691832512417E-11,2.0269616511461467E-9,1.8919215844959445E-11,2.7059030334041668E-8,3.450750518124666E-8,9.362981163176786E-10,4.2723240837060404E-12,3.5937714918241098E-9
"CLASS-559",1.2398279743725207E-10,1.2495199377403597E-9,5.399545844154768E-6,1.9046395551174207E-12,2.265958144687109E-9,7.589146170525243E-11,7.942578666622464E-8,9.374597822485016E-7,4.963382467855117E-5,1.9534249929172106E-8,1.0129636575171452E-11,1.9042806936754066E-12,1.1372269162215492E-6,4.000352496893324E-7,3.0633255803937114E-8,0.9997629053514503,1.6311322245297053E-6,9.454272897647838E-9,1.496285339429384E-7,4.631834399118531E-6,7.78691351391761E-12,1.6964906244366543E-4,6.970543686921523E-8,2.2603061344460325E-6,1.6841055358944825E-9,1.2663869861659656E-8,3.0691239026529184E-8,1.7408658895426752E-10,9.498972170019353E-7,3.9664153756768E-13,1.2198738010042836E-11,1.4536621226458018E-9,1.484613939740876E-11,2.4109139183727408E-8,2.721279587611057E-8,5.570042996543557E-10,2.7319580659297018E-12,3.6289699513615522E-9
"CLASS-559",1.9006754282738424E-10,2.683461956092253E-9,8.25536297553899E-6,8.665840227825214E-12,6.870957535871237E-10,9.826359858069309E-10,8.338868297209637E-8,4.782676829912441E-7,1.0602598653465483E-4,2.390814628260824E-8,7.272156325601219E-12,1.0792382257755425E-11,4.481515817984896E-6,3.252646320347517E-7,6.945073134569536E-8,0.999600567787022,6.204025009465682E-7,2.7800296149603683E-8,7.453368240694673E-8,4.2439733356890985E-6,2.1949194075139735E-11,2.7073953049307236E-4,5.436419797412249E-7,2.1630737825102718E-6,3.857616514458682E-9,2.982054807254026E-8,1.4103410164915719E-8,3.684578010708578E-9,1.129443175976118E-6,1.4336052175059935E-12,5.933561314963839E-11,4.337506016609166E-9,3.6042317288695603E-11,2.1695000362661286E-8,5.717981561839797E-8,3.349757574151852E-9,2.1861579281851308E-11,3.929681994684608E-9
"CLASS-559",1.273061625412309E-10,1.0297336972220194E-9,9.725611671871454E-6,1.966127724720378E-12,2.150189111252055E-9,7.157069545445813E-11,4.217398415284149E-8,9.564534494593842E-7,4.295097209109502E-5,1.7463336196979722E-8,1.0618602266701005E-11,1.8916317580066256E-12,9.569041878204447E-7,3.647197639003512E-7,1.9856430326387888E-8,0.9998131529973034,1.5383346435716246E-6,8.457233351331974E-9,9.385892695658131E-8,5.371248757379986E-6,6.347605024236741E-12,1.2277598518025955E-4,3.773598979638026E-8,1.1126042075335228E-6,2.183178337242297E-9,9.457782369355242E-9,2.2178560531308386E-8,1.0010576735843811E-10,7.838588507378081E-7,4.657483485845229E-13,1.2260678699140728E-11,1.0471120653999171E-9,1.2470640629027407E-11,2.0920526718425672E-8,2.7400996861398087E-8,4.231807341098139E-10,1.9259615414463273E-12,3.6258019466946357E-9
"CLASS-559",1.2591140958293583E-10,1.6202743249382968E-9,6.649746817729888E-6,2.563654244115807E-12,1.959989049347547E-9,1.669842906796262E-10,9.414989194387574E-8,8.641643156539258E-7,6.513945232374114E-5,2.038484532292268E-8,9.13860879079997E-12,3.04330090938771E-12,1.8305972150764552E-6,3.6548682101446863E-7,4.303928773800798E-8,0.9997107664776869,1.4098675462068593E-6,1.2247322830282946E-8,1.4879305118495327E-7,4.548451109542472E-6,1.1080120507798469E-11,2.0418259115772373E-4,1.304385069998621E-7,2.5914927345008444E-6,2.2567622503013215E-9,1.7923713135351458E-8,3.047117735419302E-8,4.83080723487625E-10,1.075654026648929E-6,5.625409561570773E-13,1.740685783888772E-11,2.2159964268371887E-9,2.0186379980550988E-11,2.7807850519525877E-8,3.7135382809143354E-8,1.0593126213742427E-9,4.727505412160507E-12,3.6701951315557894E-9
"CLASS-559",2.4181471015395734E-10,3.806295752884929E-9,1.431113080896021E-5,8.144545104956554E-12,2.1786410069881407E-9,9.940847680906075E-10,1.610282481736074E-7,9.717139136607119E-7,1.5803603004085816E-4,3.848133493191354E-8,1.2488651294503674E-11,1.2115212658292883E-11,5.3903418722249585E-6,4.639985276484424E-7,1.024256048087247E-7,0.9993653417037208,1.320676111870863E-6,3.006192271625118E-8,1.9856043113239824E-7,5.797603773501239E-6,3.4898211523536E-11,4.407394045583157E-4,5.435831405694086E-7,4.441581334298893E-6,5.110212461598138E-9,4.9085066710646806E-8,3.8597303651348834E-8,4.244936645705515E-9,1.8558680776504536E-6,1.8238341427736547E-12,6.493685045965017E-11,7.050664432620743E-9,5.90008811437156E-11,4.3666629483189886E-8,8.940734686920733E-8,4.5705691427622036E-9,2.3313341625164884E-11,6.636290555131692E-9
"CLASS-559",1.2385231494778964E-10,1.2286971722907447E-9,5.427749548384789E-6,1.80277661413709E-12,2.376578572263406E-9,7.147287050501275E-11,8.036874063254175E-8,9.72681644758023E-7,4.790720473833782E-5,1.9779866973252943E-8,1.0213888487764926E-11,1.8363846665219983E-12,1.1168974085367948E-6,4.159945471474314E-7,2.967173610089525E-8,0.9997633296770494,1.711939565528124E-6,9.22330275007563E-9,1.4920383337483727E-7,4.681552932172694E-6,7.659709453594219E-12,1.7073936316436476E-4,6.836742395996939E-8,2.2727807411941577E-6,1.6687448309172285E-9,1.2700835430770528E-8,3.0795861705523764E-8,1.5975214804538894E-10,9.619514555943783E-7,3.8415672267589887E-13,1.177150229250605E-11,1.4069350980434192E-9,1.4573065587733664E-11,2.3836736776715503E-8,2.6955149102690886E-8,5.25187840165085E-10,2.570470481141581E-12,3.6916851566532116E-9
"CLASS-559",2.688653383460796E-10,4.229824607534146E-9,2.128123579360426E-5,1.3111479549888012E-11,1.4530617069901134E-9,1.2137668784094514E-9,8.11988438351155E-8,6.64400092773323E-7,2.26983079390513E-4,4.4731795389753996E-8,1.070006918042524E-11,1.4603649892383092E-11,4.508740949482989E-6,4.0861650370673595E-7,9.528269841982469E-8,0.9993260383646971,9.928775870409563E-7,3.721327077712561E-8,1.4298637210109135E-7,5.299657968863728E-6,3.4950339560044884E-11,4.0806236071523676E-4,6.195026535439052E-7,2.944988717251578E-6,5.006817522938845E-9,4.6217758788339824E-8,2.769050027057028E-8,4.1877074232864695E-9,1.5696644987777558E-6,2.0114853436353356E-12,9.773551529667659E-11,7.492596726278714E-9,6.152124754443159E-11,3.382315979505612E-8,8.019163704825373E-8,5.666338203354288E-9,2.6707492089288503E-11,7.394076284628851E-9
"CLASS-559",1.9319294936855526E-10,2.942039186358867E-9,1.1508194020396087E-5,5.645350240188613E-12,2.0697766900022725E-9,5.998076093451819E-10,1.4024675360954998E-7,9.256119144473098E-7,1.2320588555127156E-4,3.1129595656511555E-8,1.0939262457243597E-11,8.124297156870337E-12,4.084541386116731E-6,4.19168040225647E-7,7.92824045146103E-8,0.9994971137697706,1.3269659351245822E-6,2.28354225072905E-8,1.8049113688799738E-7,5.40668389741437E-6,2.491519148382758E-11,3.496531185993436E-4,3.649329836848629E-7,3.7435847479593574E-6,4.05213539904754E-9,3.690520456326631E-8,3.583797675098336E-8,2.3063750162088284E-9,1.586877335770249E-6,1.2836392754491394E-12,4.346477738011649E-11,5.068638853337476E-9,4.241356295080136E-11,3.8380738542473616E-8,6.972735763554432E-8,3.049631098790552E-9,1.4639887584452556E-11,5.3962042925536024E-9
"CLASS-559",8.54903419624184E-11,6.986781507778569E-10,3.7171388767563847E-6,1.7795904657033354E-12,1.1152007909080915E-9,6.087078206195937E-11,2.6698207027317972E-8,4.086252932184E-7,4.4943291442798687E-5,1.1768272664491013E-8,5.519935270034464E-12,1.3005997966477502E-12,6.106680147017509E-7,1.8298102826782738E-7,1.7529546352103496E-8,0.9998635911196478,9.465830147203209E-7,5.950708760425403E-9,9.159090909183837E-8,2.803441897431203E-6,3.897533962821537E-12,8.13317394941854E-5,4.365165161653295E-8,7.245811920547789E-7,1.3151767017500077E-9,5.6035221187459376E-9,1.803621710794565E-8,9.946346214977076E-11,4.84495930849091E-7,2.653568448239961E-13,1.0210848447417E-11,8.039848091497701E-10,9.877596307390367E-12,1.1581725260319647E-8,1.610891307796208E-8,4.203647461185722E-10,1.9358747443401336E-12,2.1804768725177626E-9
"CLASS-559",3.903525638062235E-10,7.222333305881524E-9,2.2785827266649897E-5,1.1144931916847512E-11,3.8683556769654795E-9,2.707408656062928E-9,3.562949309120086E-7,1.250982473252376E-6,2.4234426194998094E-4,1.0595463804987868E-7,2.1367586309033522E-11,3.7338549393868084E-11,8.254315794140116E-6,4.6120472214283633E-7,2.1479248042289097E-7,0.9988158688985126,1.8996729834427803E-6,5.853083239040325E-8,3.0646207074888655E-7,1.0273717155809635E-5,8.57544044598948E-11,8.821421282342016E-4,1.0274421754846296E-6,9.125383562277009E-6,1.0233167288870305E-8,9.726660759146755E-8,5.019023315130372E-8,1.1509068843279783E-8,3.082239590456699E-6,4.806129810043528E-12,1.4830344802712195E-10,1.71308358096893E-8,1.4573959877481808E-10,8.990999919316114E-8,1.2762661031191318E-7,8.781149319386523E-9,6.555616316477296E-11,1.4534494865967798E-8
"CLASS-559",4.459647106890657E-10,8.180683039425875E-9,2.5690090809798598E-5,1.304231009686708E-11,4.097475642584572E-9,3.436464856961882E-9,3.9071131450776754E-7,1.3343742802468292E-6,2.6832316653683174E-4,1.193299860048972E-7,2.2973449996251257E-11,4.510806505778934E-11,9.49192291371307E-6,5.00890996893409E-7,2.41518578765757E-7,0.9986888973605662,1.953242063899179E-6,6.683780781521223E-8,3.214232226318503E-7,1.0776454318559171E-5,1.0195089327477668E-10,9.76644108960291E-4,1.2399770702416395E-6,1.012042826937987E-5,1.1602036496773493E-8,1.1474206050065872E-7,5.269137190024321E-8,1.4995526738074462E-8,3.3892943875809354E-6,5.69826636090883E-12,1.810226862699045E-10,1.989361747708075E-8,1.7190557852629333E-10,9.688360779690638E-8,1.4476099469717827E-7,1.0286526766953256E-8,8.021799799244744E-11,1.6229666752836425E-8
"CLASS-559",1.8303030539889392E-10,2.479901368115826E-9,9.307131105169455E-6,2.063801263513239E-12,5.49642825047513E-9,1.3622793635425646E-10,2.0454448905761829E-7,1.204969052084806E-6,8.052994670180214E-5,5.8937665507565055E-8,1.728267143577695E-11,4.891061584148958E-12,1.5837361913156833E-6,3.838435891303968E-7,6.209192235996247E-8,0.9994748336585646,3.2369027385819483E-6,1.807851456112573E-8,2.7760317218936635E-7,1.0879913928771536E-5,1.743655373912701E-11,4.1071539982279686E-4,1.0523865774492361E-7,4.616044411450548E-6,3.1437051650971594E-9,2.353348294153102E-8,5.3307834887333786E-8,2.655351782189046E-10,1.7973331318162445E-6,9.827345738541794E-13,2.268120002672688E-11,3.220166474507249E-9,4.0082522260300123E-11,4.671704132600512E-8,3.625415455911287E-8,9.436864944485632E-10,5.58189337349724E-12,8.834143566404206E-9
"CLASS-559",2.415771608464686E-10,4.652626338643495E-9,1.5119418806613435E-5,5.7995871483425525E-12,3.3635485428090894E-9,1.0612378706951694E-9,2.6857846227301256E-7,1.05232319830673E-6,1.589309249306647E-4,7.039337878268872E-8,1.5966969503863056E-11,1.781586909684483E-11,4.927959141249285E-6,3.5238417393572114E-7,1.3742244807567504E-7,0.9991784331831157,1.8772013830201814E-6,3.5673845793539004E-8,2.6019190544842557E-7,8.799856794406377E-6,4.4870452581136326E-11,6.202571893907795E-4,5.219381094386433E-7,6.394330391850991E-6,6.4816695589441785E-9,5.546316018418442E-8,4.360957462473716E-8,4.02076926880804E-9,2.2713702591852446E-6,2.4944244170392286E-12,6.882399456200785E-11,9.610236684048565E-9,7.995916130871758E-11,6.723578022485108E-8,7.88805805715386E-8,4.621081396895354E-9,2.9031794627142175E-11,1.0153659838305073E-8
"CLASS-559",5.536777106094519E-10,1.0041519998687138E-8,3.1011556384335494E-5,1.6758813924054066E-11,4.4322535073779566E-9,5.031060812871252E-9,4.5046935375436253E-7,1.452654136233481E-6,3.1362133355159464E-4,1.4551876689510222E-7,2.5670303145529847E-11,6.082631278186164E-11,1.1666005554386005E-5,5.617840064166467E-7,2.8874359306830097E-7,0.9984766693816035,2.014811099789382E-6,8.226526647434876E-8,3.477106201051975E-7,1.1530653097781613E-5,1.3269937668686823E-10,0.0011322418231829237,1.6450654800523857E-6,1.1784307667640728E-5,1.4138831420179443E-8,1.4776603472858901E-7,5.759859765820627E-8,2.272367096752818E-8,3.88267696312683E-6,7.562154180182706E-12,2.467132920363793E-10,2.5353776699141972E-8,2.2514916465334977E-10,1.083972967987003E-7,1.738734953730666E-7,1.3192535260222718E-8,1.1036507381528191E-10,1.9311176341800052E-8
"CLASS-559",4.862260082390611E-10,8.892332218744829E-9,2.7972465621705986E-5,1.4220000075719434E-11,4.278156433152224E-9,3.986418478791193E-9,4.1743130999730213E-7,1.400231276166724E-6,2.839081130361652E-4,1.2997971775776815E-7,2.3931243788515007E-11,5.062542293604159E-11,1.0383449338313206E-5,5.306525906462818E-7,2.587593654750634E-7,0.9985981921992453,2.0110600584746225E-6,7.256661994474651E-8,3.3059288752914433E-7,1.1152085894141701E-5,1.1373528855437445E-10,0.0010468573810336796,1.411076067925335E-6,1.0824480378076407E-5,1.2632080633723205E-8,1.2864808344960108E-7,5.4561531224741844E-8,1.7671476886741593E-8,3.6068156891271837E-6,6.347219368866933E-12,2.0414270151060025E-10,2.1828832466841986E-8,1.9133344150783178E-10,1.0138670121866653E-7,1.5674759785013022E-7,1.1319903330512855E-8,9.028839954001453E-11,1.7525905261491972E-8
"CLASS-559",4.5181993010030335E-10,6.4768212847359245E-9,1.950790521539631E-5,1.269150691023021E-11,1.1928665438809078E-9,3.4291596312599193E-9,1.7331014065850434E-7,6.6673640672256E-7,2.0578592277432732E-4,1.117664635791966E-7,1.3824806491835536E-11,3.3980983645608814E-11,6.828528397118712E-6,4.101521173957413E-7,1.4599256247234313E-7,0.9990397257040701,9.211428188787286E-7,4.9182080981305095E-8,1.6552127031922056E-7,5.400037236898024E-6,5.322343900879582E-11,7.073605038561008E-4,9.484088086173957E-7,8.977918282419494E-6,6.4696746783674385E-9,6.679493853445723E-8,2.0859383626638933E-8,1.3626676584919E-8,2.55850902184124E-6,3.1479259871965834E-12,1.2917492563245472E-10,1.4063697015788074E-8,1.1551824454738051E-10,3.8177069848850545E-8,7.286860186266788E-8,8.241193369161866E-9,6.990638934405591E-11,9.675105695306982E-9
"CLASS-559",2.0039450375198435E-10,3.1446447984126986E-9,1.403805858181021E-5,7.892748561580394E-12,4.155527157594811E-10,1.2491211819198273E-9,4.784054566314396E-8,2.983375561629986E-7,1.390631282815716E-4,5.44812018402695E-8,5.261392691864093E-12,1.229042612049798E-11,2.4445011824792867E-6,1.29588537346028E-7,5.197034434414802E-8,0.9995557606423687,2.805337413827166E-7,2.2837604510166897E-8,7.452718317678078E-8,2.890134535266262E-6,1.3114121845131905E-11,2.8044779504404364E-4,3.0089726181191355E-7,2.7727262251675807E-6,3.3377128993825003E-9,1.8509610960271508E-8,9.970267044805002E-9,3.706150814027542E-9,1.222279819061484E-6,1.3426708527528622E-12,5.931690642138641E-11,6.122376259064257E-9,4.157668506837292E-11,1.7693247779895453E-8,2.7335914032230272E-8,4.199003315280386E-9,2.0762925078010392E-11,3.6744314914171667E-9
"CLASS-559",3.8129620142027914E-10,4.728880212236693E-9,1.9694674199537125E-5,9.900269091002751E-12,8.713161820847337E-10,1.8105654530132716E-9,1.0164653619093997E-7,5.075169112839238E-7,2.0010736873154794E-4,1.0010945966274908E-7,9.62238243403489E-12,2.262202495253747E-11,4.695717367378634E-6,3.400068075587369E-7,9.740732832758509E-8,0.999291418713576,1.1521489592309134E-6,4.085143672817388E-8,1.3636076598743017E-7,6.201453671261011E-6,3.236869821640675E-11,4.6758812952312563E-4,8.062034957945666E-7,4.965416969694301E-6,5.861686375102496E-9,3.8023546053578504E-8,2.1103260949104915E-8,5.079935191688653E-9,1.8525341141240157E-6,2.8031607444906697E-12,9.725580203086463E-11,9.755771292921622E-9,8.803193963462679E-11,2.9072657217056797E-8,6.282567610364417E-8,6.0509760686192075E-9,3.472571128646593E-11,7.877249154024923E-9
"CLASS-559",8.945060329384956E-11,1.4498485381295476E-9,5.795808901214266E-6,2.247853433324289E-12,4.758230505921817E-10,1.8718823290907102E-10,3.003645670689925E-8,2.333383264321781E-7,6.122793643314347E-5,2.3918006041983146E-8,3.7727162169242845E-12,3.3991581701169307E-12,1.099059194317668E-6,1.3792958799321742E-7,3.093593744476393E-8,0.9997391188188941,5.634508838363885E-7,1.1205896369618933E-8,5.227850571190697E-8,2.2982110686489422E-6,5.9214736728049065E-12,1.8718836077752612E-4,1.3796808904487648E-7,1.3965025899807056E-6,1.5412779649911601E-9,9.250877309726094E-9,9.303171050900981E-9,5.060553991306771E-10,6.011657319430234E-7,5.037043272833346E-13,1.5152934211689052E-11,1.958031499034948E-9,1.6986050625600095E-11,9.334383216224664E-9,1.4626844335280412E-8,1.2418303309816593E-9,5.518525332012615E-12,3.05643564525841E-9
"CLASS-559",1.0873285691216369E-10,1.567316060251994E-9,5.401878145290441E-6,1.821170355905705E-12,7.751452840633027E-10,1.958118961080932E-10,6.842147019077108E-8,3.650666565869465E-7,5.7142718096738745E-5,3.1056047753909955E-8,5.7648950575770986E-12,3.4500328416831247E-12,1.4177227105039016E-6,1.795238858484992E-7,3.7294907760323995E-8,0.9997037436569348,8.395730132292041E-7,1.0546373603531384E-8,9.426136915914301E-8,3.2026336870305867E-6,7.423110525164819E-12,2.2352875746266246E-4,1.0887812337804841E-7,2.7909681633111528E-6,1.5317744560843143E-9,1.2087254095087475E-8,1.3310434728833686E-8,5.312675991735876E-10,9.681499974644376E-7,4.575793540599683E-13,1.313309785801977E-11,2.388142745415707E-9,1.8761509940687855E-11,1.596513549042567E-8,1.6305884861411027E-8,1.0529843725215706E-9,5.628756711165563E-12,3.0166298621666168E-9
"CLASS-559",1.2759693793207946E-10,1.925341965776752E-9,6.4534903717955164E-6,2.3438491991903007E-12,7.758258038934978E-10,2.959350880379463E-10,7.713398513134611E-8,3.8752014565816584E-7,6.956100346269666E-5,3.594044329576295E-8,6.2391322655527226E-12,4.7396512441281245E-12,1.8081398410839644E-6,1.9621431480358044E-7,4.5946790783180236E-8,0.9996479377845068,8.215350433112026E-7,1.2990858655346526E-8,9.700811119244265E-8,3.4361022542991343E-6,9.570570871449466E-12,2.645759351850465E-4,1.5367398581239767E-7,3.2314374380602187E-6,1.908830963934762E-9,1.5094528621862955E-8,1.3761251642170282E-8,8.852412272377858E-10,1.086726394122195E-6,5.988740997571184E-13,1.777842279551799E-11,3.091675042774639E-9,2.3172793500372037E-11,1.8119635653698877E-8,2.042769669756302E-8,1.470631244797656E-9,8.11608487302485E-12,3.4601172259417734E-9
"CLASS-559",8.463789277257862E-11,4.467921631693426E-10,1.8455188920932377E-5,8.72854676421997E-12,1.0789237375554149E-9,2.9718731696560113E-10,2.0346949760444264E-7,1.3429283231749103E-7,1.2422831238302395E-4,9.130269455303856E-9,3.649292517216978E-12,1.0733413365918714E-11,0.001235853958452105,1.4107621641290085E-7,1.0190170634548739E-8,0.9982894472085188,3.221069088443211E-7,5.3232519298983555E-9,1.845760517404578E-8,1.3919978041956827E-7,5.7643078435310745E-12,3.2809822672727734E-4,6.20179325115498E-8,1.9294467799082104E-6,6.702084534325668E-10,4.537648569438549E-8,3.0135914956547853E-9,2.4756033188943188E-9,8.698807085375722E-7,2.237276926124925E-13,8.255435115469345E-11,7.887539825031117E-9,5.760926677497925E-12,5.2513489522537E-9,4.215949530870954E-9,8.263914243188995E-10,9.151554176045144E-12,7.618184489552817E-10
"CLASS-559",3.8360619435899334E-11,1.0460993279822528E-9,3.0215554266438114E-6,2.976052635169067E-12,2.2312005734153944E-10,1.7199648379401687E-10,1.2386683934237757E-8,1.052232932732542E-7,3.259392514814923E-5,8.282985913563334E-9,1.396403747149354E-12,2.2686614150806805E-12,5.641056679791855E-7,3.370798129857113E-8,2.2977607948401082E-8,0.9999103378921059,1.402872066703083E-7,8.186977119447125E-9,3.6926019379446844E-8,6.770478185008972E-7,2.7966205732070486E-12,5.121799030548692E-5,7.162226465279573E-8,7.25694996470499E-7,8.355910610274454E-10,5.891467435743476E-9,5.115996243506578E-9,8.724943292908779E-10,3.905843481535832E-7,3.6565805494078546E-13,1.2712426552878903E-11,1.5936486183748176E-9,9.426943423392183E-12,6.924219841648094E-9,5.907905205979174E-9,1.5247745690639645E-9,6.176039966373783E-12,1.419369882684996E-9
"CLASS-559",1.7600845254115186E-11,3.304077141167113E-10,1.0156640847889337E-6,4.65577310978107E-13,3.867994768447537E-10,7.423286621331929E-12,8.228525780072144E-9,7.276212224393328E-8,1.2331682494583256E-5,3.65848691758471E-9,1.220959832107791E-12,2.4459798537003924E-13,1.3224465468324745E-7,4.85754991783463E-8,5.791342737957468E-9,0.9999536370887069,1.954911870662622E-7,1.947856813588248E-9,3.126898043125125E-8,5.083640606313784E-7,4.611396772550667E-13,3.1439996828185874E-5,4.510585334184545E-9,3.6418227607462415E-7,1.7674584086380948E-10,1.1987311023093567E-9,5.447522425703834E-9,1.497806256352138E-11,1.8557289088013795E-7,5.2557736600872956E-14,1.8389722999313043E-12,2.590793595391494E-10,2.2948737235819883E-12,3.1651408466252296E-9,1.163066846279146E-9,1.1444764884852181E-10,4.886433766157165E-13,6.804064896703053E-10
"CLASS-559",7.226860507065458E-11,1.6598699431904837E-9,5.741826544145883E-6,5.339356523782966E-12,4.834676056819662E-10,4.909590497185704E-10,3.139161533408654E-8,1.3033348916160876E-7,7.743315446732118E-5,1.5224535179963416E-8,2.4708707926353735E-12,5.957895080571644E-12,1.8400769736589133E-6,9.460347118167699E-8,3.262164288674745E-8,0.9997369659674925,1.8021649749932752E-7,1.2100823633181631E-8,5.808011127889274E-8,7.719648339039746E-7,6.987204228945218E-12,1.7430197778313766E-4,1.423726222649561E-7,1.4867825109923893E-6,1.3461660941193173E-9,1.4361391735053014E-8,7.506640900514889E-9,3.024171829884185E-9,7.026261101698286E-7,5.706756866866107E-13,3.114053622617084E-11,3.528543305097568E-9,2.0891213427276695E-11,1.0791562522466301E-8,9.976763609639068E-9,3.144107675678559E-9,1.4789773115649284E-11,2.204415601312426E-9
"CLASS-559",2.3779597656526797E-11,6.053442166281763E-10,1.794871248949373E-6,1.0090118627306097E-12,3.2238755510169713E-10,4.3551512229687404E-11,1.3733927562103265E-8,7.878493989312884E-8,2.3143300300305285E-5,4.9655152360159275E-9,1.2256916813803368E-12,8.309268051894936E-13,4.003596710443872E-7,5.2691489695271793E-8,1.1683449628933253E-8,0.9999215150730946,1.5699275772408559E-7,3.4969348233024096E-9,3.3073267699478276E-8,5.266860624954359E-7,1.189695766309028E-12,5.135189777744173E-5,1.866989309725986E-8,5.903710835444429E-7,3.8432072488862597E-10,2.977886910444059E-9,5.71055783444271E-9,1.4802976358886986E-10,2.8352072542888134E-7,1.1739935655271296E-13,4.700650804440823E-12,7.33409983849481E-10,4.50292462436454E-12,4.932558759495243E-9,2.617395628249756E-9,4.726608842557342E-10,1.83821669588435E-12,8.405631694353034E-10
"CLASS-559",4.223125843476976E-10,3.994181725771714E-9,1.6961703823206116E-5,4.58247952879099E-12,7.300519949034715E-9,6.544556701172239E-10,3.975825427512579E-7,2.005344985108607E-6,1.432401109014076E-4,1.0103614202383554E-7,3.4016133875425114E-11,1.3228015314721201E-11,4.09796786829655E-6,8.26607664875063E-7,1.1849182808682275E-7,0.9991171092103044,4.1224838034659364E-6,2.6388257572344954E-8,3.7466971608924046E-7,1.367179302671849E-5,5.6013809593695137E-11,6.818352002511257E-4,3.4096830518387196E-7,1.1094566768901457E-5,9.242907227336095E-9,6.694695478495965E-8,6.504841158606453E-8,1.3564357170113279E-9,3.244712266887175E-6,2.4009648267069557E-12,5.924803814663116E-11,6.788442295918427E-9,6.701761628132624E-11,1.1009292697769587E-7,1.442231066826923E-7,2.232465011981252E-9,1.4527222722829815E-11,1.2607389473868881E-8
"CLASS-559",5.586460810993813E-11,4.97554081188739E-10,4.831805508894716E-6,3.032901049641259E-11,4.2974099975246053E-10,2.8525035737138496E-10,9.316682557016054E-8,2.555605188720715E-7,1.4841544299702247E-4,7.090225662512687E-9,4.7556649741056966E-12,5.986708283538026E-12,3.4364818253645164E-5,1.1625408197676886E-7,2.3363994739003697E-8,0.9996591504798679,2.0724168588329093E-7,7.368595633017578E-9,4.9442141907516416E-8,4.1815718724654323E-7,7.843739633487632E-12,1.4896274362445445E-4,7.423050400553464E-8,2.0747700332910037E-6,3.3130529304081057E-10,2.129944196343619E-8,4.16317739066022E-9,3.9676396776868605E-9,8.80933892742683E-7,1.5455799894992267E-13,4.46778920288345E-11,3.4138276120974206E-9,4.550526308313338E-12,1.9903424955169623E-8,1.0396429185984919E-8,1.7367299209465847E-9,8.85468081625039E-12,5.425212605246991E-10
"CLASS-559",1.820489186771926E-11,1.4029566607702353E-10,1.590770532584278E-6,6.269136733692598E-12,3.695637770010288E-10,1.8671047560510267E-11,4.125542877167573E-8,1.6993764204250088E-7,5.314494644592953E-5,2.3358174494909203E-9,2.619459744581763E-12,7.90456987773809E-13,7.997993338528333E-6,6.063566458638475E-8,5.978967587723303E-9,0.9998738122535232,1.8798149540205628E-7,1.9536793328478165E-9,3.452777306012356E-8,2.87036639553572E-7,1.6758661002609452E-12,6.150950317934544E-5,7.75825067191457E-9,7.040634461332354E-7,7.314673503782587E-11,4.423243959780575E-9,3.398195687661222E-9,1.5247976008282602E-10,4.199662163447697E-7,3.011272791882155E-14,6.094994124189148E-12,7.120492356852259E-10,9.632638144762844E-13,8.478172248953459E-9,2.8051317681447716E-9,2.414522298941099E-10,8.756570206222716E-13,2.5203388157347953E-10
"CLASS-559",1.2999708155532004E-11,1.0955875731637519E-10,1.274392767877175E-6,5.971266325189404E-12,1.681566482238325E-10,2.478102471032534E-11,1.7164451826038652E-8,9.322328874571551E-8,4.2224435451013986E-5,1.5163221052822838E-9,1.3096913101777538E-12,7.424066830229561E-13,7.129341714171419E-6,4.477801731893566E-8,5.428741760766083E-9,0.9999161595820861,9.370315221279042E-8,1.5638532469500826E-9,1.4471883381786333E-8,1.8669022297675464E-7,1.2150522302018356E-12,3.208262877383511E-5,1.216298891574347E-8,3.6321988215182614E-7,9.764567853502472E-11,2.980432788778417E-9,1.3150479700270823E-9,2.033694884238228E-10,2.8170597228168213E-7,2.613989659260445E-14,5.899203817424593E-12,5.062720412164383E-10,6.172010355855436E-13,5.326927125514788E-9,2.810513289987972E-9,2.707932744724002E-10,7.79590993372625E-13,1.4737173598861572E-10
